PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,27,0,26,0,0
1,Cider,25,51,51,76,0,25,0,0
2,Cider,25,101,101,126,0,25,0,0
1,Tequila shot,20,176,256,276,80,100,80,0
0,Bloody Mary,70,177,281,352,104,175,104,0
4,White Wine,25,201,357,382,156,181,156,0
2,Martini,60,226,387,448,161,222,161,0
5,Red Wine,25,251,453,478,202,227,202,0
3,B52,100,151,151,583,0,432,0,1
1,Martini,60,279,588,649,309,370,309,0
6,Beer,25,301,654,679,353,378,353,0
7,Beer,25,351,685,710,334,359,334,0
8,Gin and Tonic,40,401,715,755,314,354,314,0
9,Mojito,75,451,761,836,310,385,310,0
10,Margarita,75,501,841,917,340,416,340,0
0,Beer,25,502,922,947,420,445,420,0
4,Gin and Tonic,40,533,953,993,420,460,420,0
11,Tequila shot,20,551,998,1018,447,467,447,0
2,Pina Colada,100,558,1024,1124,466,566,466,0
12,White Wine,25,601,1235,1260,634,659,634,0
5,Pina Colada,100,628,1265,1366,637,738,637,0
13,Margarita,75,651,1371,1446,720,795,720,0
14,Cider,25,701,1452,1477,751,776,751,0
15,Martini,60,751,1482,1542,731,791,731,0
1,Gin and Tonic,40,759,1548,1588,789,829,789,0
6,Bloody Mary,70,780,1593,1664,813,884,813,0
16,Pina Colada,100,801,1669,1769,868,968,868,0
7,Draft Beer,50,810,1775,1825,965,1015,965,0
17,Gin and Tonic,40,851,1830,1871,979,1020,979,0
8,Bloody Mary,70,866,1876,1946,1010,1080,1010,0
18,Gin and Tonic,40,901,1951,1992,1050,1091,1050,0
9,White Wine,25,946,1997,2022,1051,1076,1051,0
19,White Wine,25,951,2028,2053,1077,1102,1077,0
10,Beer,25,997,2058,2083,1061,1086,1061,0
20,Beer,25,1001,2089,2114,1088,1113,1088,0
11,Mojito,75,1022,2119,2194,1097,1172,1097,0
0,Pina Colada,100,1048,2199,2300,1151,1252,1151,0
21,Pina Colada,100,1051,2305,2405,1254,1354,1254,0
22,Cosmopolitan,65,1101,2410,2476,1309,1375,1309,0
23,Bloody Mary,70,1151,2587,2657,1436,1506,1436,0
24,Martini,60,1201,2662,2722,1461,1521,1461,0
3,B52,100,594,1129,2828,535,2234,535,1
2,Draft Beer,50,1244,2833,2883,1589,1639,1589,0
25,White Wine,25,1251,2889,2914,1638,1663,1638,0
26,Cosmopolitan,65,1301,2919,2984,1618,1683,1618,0
27,Draft Beer,50,1351,2990,3040,1639,1689,1639,0
28,White Wine,25,1401,3045,3070,1644,1669,1644,0
12,Draft Beer,50,1411,3076,3126,1665,1715,1665,0
29,Pina Colada,100,1451,3131,3231,1680,1780,1680,0
5,Pina Colada,100,1486,3237,3337,1751,1851,1751,0
13,White Wine,25,1527,3342,3367,1815,1840,1815,0
14,Martini,60,1578,3373,3433,1795,1855,1795,0
15,Vodka shot,20,1653,3438,3459,1785,1806,1785,0
1,White Wine,25,1698,3464,3489,1766,1791,1766,0
6,Bloody Mary,70,1814,3494,3565,1680,1751,1680,0
16,Pina Colada,100,1890,3570,3670,1680,1780,1680,0
7,Red Wine,25,1925,3676,3701,1751,1776,1751,0
17,Gin and Tonic,40,1981,3706,3747,1725,1766,1725,0
8,Cider,25,2097,3752,3777,1655,1680,1655,0
18,Draft Beer,50,2102,3782,3833,1680,1731,1680,0
10,Beer,25,2184,3944,3969,1760,1785,1760,0
19,Vodka shot,20,2203,3974,3995,1771,1792,1771,0
0,Martini,60,2420,4211,4271,1791,1851,1791,0
21,Red Wine,25,2526,4277,4302,1751,1776,1751,0
22,Tequila shot,20,2526,4307,4328,1781,1802,1781,0
4,B52,100,1103,2481,4433,1378,3330,1378,1
23,Cosmopolitan,65,2807,4439,4504,1632,1697,1632,0
24,Bloody Mary,70,2833,4509,4580,1676,1747,1676,0
3,Margarita,75,2838,4585,4660,1747,1822,1747,0
2,Pina Colada,100,2984,4666,4766,1682,1782,1682,0
26,Red Wine,25,3035,4771,4796,1736,1761,1736,0
25,Pina Colada,100,3064,4802,4902,1738,1838,1738,0
27,Martini,60,3140,4907,4968,1767,1828,1767,0
28,Margarita,75,3221,4973,5048,1752,1827,1752,0
12,Bloody Mary,70,3226,5054,5124,1828,1898,1828,0
29,White Wine,25,3352,5129,5154,1777,1802,1777,0
5,Cider,25,3457,5159,5185,1702,1728,1702,0
15,Tequila shot,20,3462,5190,5210,1728,1748,1728,0
13,Red Wine,25,3518,5215,5240,1697,1722,1697,0
14,Martini,60,3543,5246,5306,1703,1763,1703,0
6,Beer,25,3715,5311,5336,1596,1621,1596,0
16,Draft Beer,50,3790,5342,5392,1552,1602,1552,0
7,Cider,25,3851,5397,5422,1546,1571,1546,0
17,Cosmopolitan,65,3857,5428,5493,1571,1636,1571,0
8,Cosmopolitan,65,3877,5498,5563,1621,1686,1621,0
18,Martini,60,3933,5569,5629,1636,1696,1636,0
9,B52,100,2173,3838,5735,1665,3562,1665,1
19,Red Wine,25,3998,5740,5765,1742,1767,1742,0
10,Mojito,75,4069,5770,5845,1701,1776,1701,0
20,B52,100,2214,4000,5951,1786,3737,1786,1
11,B52,100,2304,4105,6056,1801,3752,1801,1
22,Gin and Tonic,40,4331,6061,6102,1730,1771,1730,0
4,Cider,25,4444,6107,6132,1663,1688,1663,0
21,Tequila shot,20,4452,6137,6158,1685,1706,1685,0
24,Cider,25,4730,6268,6293,1538,1563,1538,0
3,Cosmopolitan,65,4741,6299,6364,1558,1623,1558,0
26,Gin and Tonic,40,4947,6369,6409,1422,1462,1422,0
25,Margarita,75,5023,6415,6490,1392,1467,1392,0
27,Pina Colada,100,5078,6495,6595,1417,1517,1417,0
28,Tequila shot,20,5129,6601,6621,1472,1492,1472,0
15,Bloody Mary,70,5214,6626,6696,1412,1482,1412,0
12,Mojito,75,5274,6702,6777,1428,1503,1428,0
5,Red Wine,25,5285,6782,6808,1497,1523,1497,0
29,Martini,60,5305,6813,6873,1508,1568,1508,0
13,Vodka shot,20,5391,6878,6898,1487,1507,1487,0
14,Cosmopolitan,65,5416,6904,6969,1488,1553,1488,0
6,Margarita,75,5437,6974,7049,1537,1612,1537,0
16,Bloody Mary,70,5492,7054,7125,1562,1633,1562,0
7,Beer,25,5523,7130,7155,1607,1632,1607,0
17,Margarita,75,5543,7160,7236,1617,1693,1617,0
8,Red Wine,25,5614,7241,7266,1627,1652,1627,0
18,Mojito,75,5740,7272,7347,1532,1607,1532,0
9,Vodka shot,20,5745,7352,7372,1607,1627,1607,0
19,Gin and Tonic,40,5915,7378,7418,1463,1503,1463,0
10,Tequila shot,20,5956,7423,7443,1467,1487,1467,0
20,Vodka shot,20,5961,7449,7469,1488,1508,1488,0
11,Bloody Mary,70,6067,7474,7544,1407,1477,1407,0
21,Margarita,75,6161,7549,7625,1388,1464,1388,0
22,Cosmopolitan,65,6212,7630,7695,1418,1483,1418,0
4,Gin and Tonic,40,6233,7700,7741,1467,1508,1467,0
23,B52,100,4555,6163,7846,1608,3291,1608,1
24,Cider,25,6394,7851,7877,1457,1483,1457,0
3,Martini,60,6414,7882,7942,1468,1528,1468,0
26,Pina Colada,100,6520,7947,8048,1427,1528,1427,0
25,Beer,25,6570,8053,8078,1483,1508,1483,0
28,Mojito,75,6624,8083,8158,1459,1534,1459,0
27,Draft Beer,50,6716,8164,8214,1448,1498,1448,0
15,Cider,25,6847,8219,8245,1372,1398,1372,0
12,Pina Colada,100,6887,8250,8350,1363,1463,1363,0
13,Draft Beer,50,6902,8355,8406,1453,1504,1453,0
29,Draft Beer,50,6983,8411,8461,1428,1478,1428,0
14,Beer,25,7019,8466,8491,1447,1472,1447,0
16,Pina Colada,100,7275,8497,8597,1222,1322,1222,0
17,Draft Beer,50,7316,8602,8652,1286,1336,1286,0
9,Mojito,75,7376,8657,8733,1281,1357,1281,0
18,Martini,60,7457,8738,8798,1281,1341,1281,0
20,Tequila shot,20,7472,8803,8823,1331,1351,1331,0
19,Beer,25,7528,8829,8854,1301,1326,1301,0
11,Beer,25,7695,8859,8884,1164,1189,1164,0
21,Pina Colada,100,7705,8890,8990,1185,1285,1185,0
22,Martini,60,7745,8995,9055,1250,1310,1250,0
23,Beer,25,7857,9061,9086,1204,1229,1204,0
24,Vodka shot,20,7977,9091,9111,1114,1134,1114,0
26,Martini,60,8168,9116,9177,948,1009,948,0
28,Martini,60,8269,9287,9347,1018,1078,1018,0
27,Cider,25,8315,9353,9378,1038,1063,1038,0
29,Martini,60,8561,9383,9443,822,882,822,0
20,Draft Beer,50,8827,9449,9499,622,672,622,0
23,Margarita,75,9186,9504,9579,318,393,318,0
25,B52,100,8178,9182,9685,1004,1507,1004,1
