PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,5,1,1,32,0,31,0,1
1,Cider,5,50,50,81,0,31,0,1
2,Cider,5,100,100,131,0,31,0,1
1,Tequila shot,20,181,201,221,20,40,20,0
4,White Wine,5,200,277,435,77,235,77,1
2,Red Wine,5,231,328,496,97,265,97,1
6,Beer,5,300,440,659,140,359,140,1
1,Martini,20,225,303,684,78,459,78,2
7,Beer,5,350,502,720,152,370,152,1
0,Bloody Mary,10,182,227,736,45,554,45,3
5,Martini,20,250,379,787,129,537,129,2
8,Gin and Tonic,20,400,578,838,178,438,178,1
12,Tequila shot,20,600,843,864,243,264,243,0
11,Beer,5,550,741,1078,191,528,191,1
4,Gin and Tonic,20,586,792,1155,206,569,206,1
14,White Wine,5,700,971,1473,271,773,271,1
1,Cider,5,795,1084,1637,289,842,289,1
7,Gin and Tonic,20,820,1160,1739,340,919,340,1
5,Gin and Tonic,20,897,1288,1969,391,1072,391,1
9,Mojito,15,450,629,2066,179,1616,179,3
8,Gin and Tonic,20,948,1391,2117,443,1169,443,1
19,White Wine,5,950,1417,2127,467,1177,467,1
20,White Wine,5,1000,1479,2189,479,1189,479,1
10,Margarita,15,500,690,2210,190,1710,190,3
21,Beer,5,1050,1555,2246,505,1196,505,1
22,Beer,5,1100,1606,2308,506,1208,506,1
16,Martini,20,800,1109,2333,309,1533,309,2
0,Draft Beer,10,886,1237,2553,351,1667,351,2
29,White Wine,5,1450,2133,2767,683,1317,683,1
6,Margarita,15,759,1048,2889,289,2130,289,3
20,Vodka shot,20,2340,2971,2991,631,651,631,0
17,Bloody Mary,10,850,1186,3185,336,2335,336,3
7,White Wine,5,1849,2517,3247,668,1398,668,1
3,B52,20,150,150,3298,0,3148,0,9
18,Bloody Mary,10,900,1314,3364,414,2464,414,3
27,Martini,20,1350,1999,3389,649,2039,649,2
2,Pina Colada,20,647,894,3414,247,2767,247,4
28,Draft Beer,10,1400,2071,3455,671,2055,671,2
15,Pina Colada,20,750,1022,3557,272,2807,272,4
19,White Wine,5,2278,2895,3567,617,1289,617,1
21,White Wine,5,2346,2996,3705,650,1359,650,1
23,Mojito,15,1150,1668,3725,518,2575,518,3
1,Draft Beer,10,1737,2390,3791,653,2054,653,2
12,Pina Colada,20,867,1212,3868,345,3001,345,4
25,Cosmopolitan,5,1250,1821,3878,571,2628,571,3
26,Bloody Mary,10,1300,1923,3944,623,2644,623,3
0,Red Wine,5,2653,3328,3980,675,1327,675,1
7,Vodka shot,20,3397,3985,4005,588,608,588,0
5,Draft Beer,10,2079,2711,4020,632,1941,632,2
29,Gin and Tonic,20,2918,3572,4224,654,1306,654,1
10,Martini,20,2290,2920,4249,630,1959,630,2
14,Cosmopolitan,5,1624,2277,4260,653,2636,653,3
6,Cider,5,2970,3648,4270,678,1300,678,1
15,Tequila shot,20,3677,4275,4296,598,619,598,0
11,Pina Colada,20,1179,1693,4372,514,3193,514,4
24,Pina Colada,20,1200,1744,4422,544,3222,544,4
17,Beer,5,3336,3949,4585,613,1249,613,1
28,Red Wine,5,3556,4178,4876,622,1320,622,1
20,Draft Beer,10,2994,3674,4942,680,1948,680,2
29,Tequila shot,20,4334,4948,4968,614,634,614,0
22,Bloody Mary,10,2408,3073,5059,665,2651,665,3
12,Red Wine,5,3988,4591,5272,603,1284,603,1
9,Pina Colada,20,2176,2772,5323,596,3147,596,4
8,Pina Colada,20,2227,2823,5526,596,3299,596,4
2,Martini,20,3535,4153,5551,618,2016,618,2
15,White Wine,5,4299,4881,5561,582,1262,582,1
14,Cider,5,4310,4907,5572,597,1262,597,1
10,Red Wine,5,4359,4998,5633,639,1274,639,1
16,Pina Colada,20,2444,3149,5759,705,3315,705,4
11,Beer,5,4492,5115,5770,623,1278,623,1
17,Cider,5,4686,5328,5958,642,1272,642,1
26,Martini,20,4095,4693,6009,598,1914,598,2
19,Cosmopolitan,5,3718,4326,6198,608,2480,608,3
2,Tequila shot,20,5661,6254,6274,593,613,593,0
6,Martini,20,4370,5024,6350,654,1980,654,2
23,Bloody Mary,10,3835,4427,6391,592,2556,592,3
21,Margarita,15,3855,4478,6436,623,2581,623,3
22,Red Wine,5,5209,5826,6472,617,1263,617,1
24,Draft Beer,10,4543,5191,6512,648,1969,648,2
13,B52,20,650,945,6713,295,6063,295,9
9,Gin and Tonic,20,5444,6065,6739,621,1295,621,1
5,Margarita,15,4121,4743,6759,622,2638,622,3
26,Tequila shot,20,6119,6764,6784,645,665,645,0
0,Bloody Mary,10,4130,4794,6825,664,2695,664,3
8,Cider,5,5646,6203,6861,557,1215,557,1
20,Martini,20,5043,5663,6963,620,1920,620,2
15,Cider,5,5712,6355,6973,643,1261,643,1
11,Gin and Tonic,20,5870,6477,7075,607,1205,607,1
25,Pina Colada,20,3928,4529,7177,601,3249,601,4
24,Vodka shot,20,6612,7207,7228,595,616,595,0
7,Pina Colada,20,4008,4616,7253,608,3245,608,4
29,Cosmopolitan,5,4971,5577,7493,606,2522,606,3
28,Cosmopolitan,5,5026,5638,7528,612,2502,612,3
4,B52,20,1266,1872,7656,606,6390,606,9
15,Vodka shot,20,7073,7686,7707,613,634,613,0
21,Red Wine,5,6517,7080,7717,563,1200,563,1
24,Tequila shot,20,7231,7824,7844,593,613,593,0
25,Vodka shot,20,7297,7875,7895,578,598,578,0
12,Mojito,15,5423,6014,7941,591,2518,591,3
5,Beer,5,6839,7436,8052,597,1213,597,1
8,Red Wine,5,6961,7559,8188,598,1227,598,1
10,Cosmopolitan,5,5783,6396,8199,613,2416,613,3
16,Margarita,15,5880,6517,8294,637,2414,637,3
23,Martini,20,6541,7131,8320,590,1779,590,2
11,Gin and Tonic,20,7185,7773,8345,588,1160,588,1
19,Bloody Mary,10,6249,6866,8663,617,2414,617,3
6,Mojito,15,6460,7004,8759,544,2299,544,3
24,Gin and Tonic,20,7848,8375,8912,527,1064,527,1
21,Cider,5,7867,8400,8922,533,1055,533,1
22,Cosmopolitan,5,6622,7258,8957,636,2335,636,3
17,Pina Colada,20,6058,6668,9033,610,2975,610,4
13,Margarita,15,6724,7360,9053,636,2329,636,3
26,Bloody Mary,10,6787,7386,9068,599,2281,599,3
9,Margarita,15,6849,7462,9139,613,2290,613,3
10,Beer,5,8249,8790,9251,541,1002,541,1
20,Mojito,15,7073,7661,9297,588,2224,588,3
3,B52,20,3308,3909,9322,601,6014,601,9
25,Martini,20,7899,8451,9399,552,1500,552,2
27,B52,20,3499,4051,9449,552,5950,552,9
18,B52,20,3514,4102,9474,588,5960,588,9
29,Bloody Mary,10,7543,8108,9566,565,2023,565,3
28,Margarita,15,7579,8158,9611,579,2032,579,3
4,Cosmopolitan,5,7666,8229,9672,563,2006,563,3
19,Cider,5,8813,9256,9683,443,870,443,1
23,Draft Beer,10,8430,8927,9749,497,1319,497,2
25,Tequila shot,20,9509,9856,9876,347,367,347,0
26,Beer,5,9219,9617,9963,398,744,398,1
16,Mojito,15,8375,8866,10085,491,1710,491,3
12,Pina Colada,20,8051,8602,10212,551,2161,551,4
13,Draft Beer,10,9133,9505,10227,372,1094,372,2
17,Draft Beer,10,9153,9530,10243,377,1090,377,2
28,Beer,5,9692,9993,10304,301,612,301,1
3,Draft Beer,10,9333,9688,10320,355,987,355,2
4,Beer,5,9723,10044,10330,321,607,321,1
18,Martini,20,9485,9805,10407,320,922,320,2
14,B52,20,5672,6280,10483,608,4811,608,9
22,Pina Colada,20,9008,9404,10559,396,1551,396,4
27,Mojito,15,9459,9779,10579,320,1120,320,3
3,Vodka shot,20,10420,10584,10604,164,184,164,0
9,Pina Colada,20,9219,9642,10706,423,1487,423,4
13,Beer,5,10327,10513,10741,186,414,186,1
16,Martini,20,10195,10437,10817,242,622,242,2
23,Pina Colada,20,9849,10166,10944,317,1095,317,4
14,Martini,20,10493,10660,10995,167,502,167,2
27,Cider,5,10689,10848,11005,159,316,159,1
3,Martini,20,10608,10746,11056,138,448,138,2
13,Martini,20,10842,10949,11132,107,290,107,2
27,Draft Beer,10,11105,11137,11250,32,145,32,2
18,B52,20,10517,10711,11351,194,834,194,9
18,Margarita,15,11362,11362,11454,0,92,0,3
