PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,2,27,1,26,1,0
1,Cider,25,51,51,76,0,25,0,0
2,Cider,25,101,101,126,0,25,0,0
1,Tequila shot,20,176,187,207,11,31,11,0
4,White Wine,25,201,283,308,82,107,82,0
2,Red Wine,25,227,349,375,122,148,122,0
6,Beer,25,301,487,512,186,211,186,0
1,Martini,30,210,314,547,104,337,104,1
7,Beer,25,351,555,580,204,229,204,0
0,Bloody Mary,10,177,212,631,35,454,35,2
5,Martini,30,251,415,667,164,416,164,1
10,Beer,25,501,778,804,277,303,277,0
11,Tequila shot,20,551,844,865,293,314,293,0
8,Gin and Tonic,10,401,586,951,185,550,185,1
13,White Wine,25,651,956,981,305,330,305,0
14,Cider,25,701,1058,1083,357,382,357,0
2,Gin and Tonic,10,527,809,1346,282,819,282,1
19,White Wine,25,951,1563,1588,612,637,612,0
20,White Wine,25,1001,1593,1619,592,618,592,0
21,Beer,25,1051,1659,1684,608,633,608,0
8,Beer,25,1061,1725,1750,664,689,664,0
9,Mojito,15,451,672,1806,221,1355,221,2
4,Margarita,15,459,708,1896,249,1437,249,2
15,Martini,30,751,1159,1967,408,1216,408,1
5,Gin and Tonic,10,777,1230,2088,453,1311,453,1
17,Draft Beer,20,851,1351,2255,500,1404,500,1
28,White Wine,25,1401,2261,2286,860,885,860,0
11,Gin and Tonic,10,868,1387,2301,519,1433,519,1
10,Gin and Tonic,10,904,1492,2458,588,1554,588,1
7,Margarita,15,681,1022,2549,341,1868,341,2
19,White Wine,25,1739,2554,2579,815,840,815,0
9,White Wine,25,1916,2798,2823,882,907,882,0
3,B52,20,151,151,2955,0,2804,0,6
15,Vodka shot,20,2077,2996,3016,919,939,919,0
0,Bloody Mary,10,782,1265,3032,483,2250,483,2
26,Martini,30,1301,2129,3067,828,1766,828,1
5,White Wine,25,2199,3108,3133,909,934,909,0
27,Draft Beer,20,1351,2200,3159,849,1808,849,1
12,Pina Colada,10,601,870,3245,269,2644,269,3
2,Draft Beer,20,1457,2377,3271,920,1814,920,1
28,Red Wine,25,2436,3311,3337,875,901,875,0
18,Bloody Mary,10,901,1457,3352,556,2451,556,2
1,Pina Colada,10,658,987,3403,329,2745,329,3
20,Draft Beer,20,1769,2585,3464,816,1695,816,1
7,Cider,25,2629,3469,3494,840,865,840,0
22,Mojito,15,1101,1755,3550,654,2449,654,2
14,Cosmopolitan,5,1183,1902,3703,719,2520,719,2
4,Martini,30,1977,2864,3738,887,1761,887,1
9,Beer,25,2973,3815,3840,842,867,842,0
25,Bloody Mary,10,1251,2043,3856,792,2605,792,2
15,Vodka shot,20,3020,3861,3881,841,861,841,0
16,Pina Colada,10,801,1301,3896,500,3095,500,3
29,Cosmopolitan,5,1451,2306,3978,855,2527,855,2
5,Red Wine,25,3283,4054,4079,771,796,771,0
12,Tequila shot,20,3366,4120,4140,754,774,754,0
10,Gin and Tonic,10,2568,3408,4226,840,1658,840,1
20,Red Wine,25,3564,4372,4397,808,833,808,0
13,Pina Colada,10,1132,1811,4412,679,3280,679,3
19,Draft Beer,20,2730,3591,4472,861,1742,861,1
23,Pina Colada,10,1151,1846,4558,695,3407,695,3
15,White Wine,25,3884,4704,4730,820,846,820,0
9,Cider,25,3940,4770,4795,830,855,830,0
25,Tequila shot,20,4006,4836,4856,830,850,830,0
17,Bloody Mary,10,2356,3199,4871,843,2515,843,2
16,Red Wine,25,4017,4876,4902,859,885,859,0
27,Martini,30,3259,4019,4972,760,1713,760,1
12,Beer,25,4143,5012,5037,869,894,869,0
10,Cider,25,4336,5255,5280,919,944,919,0
21,Pina Colada,10,1785,2620,5295,835,3510,835,3
8,Pina Colada,10,1850,2726,5346,876,3496,876,3
22,Martini,30,3660,4513,5416,853,1756,853,1
23,Red Wine,25,4679,5598,5624,919,945,919,0
9,Cider,25,4896,5805,5830,909,934,909,0
29,Martini,30,4028,4907,5866,879,1838,879,1
11,Pina Colada,10,2412,3276,5881,864,3469,864,3
17,Tequila shot,20,5022,5886,5906,864,884,864,0
2,Cosmopolitan,5,3371,4145,5952,774,2581,774,2
27,Cider,25,5082,5957,5982,875,900,875,0
6,B52,20,612,905,6007,293,5395,293,6
5,Draft Beer,20,4229,5113,6068,884,1839,884,1
28,Bloody Mary,10,3487,4231,6083,744,2596,744,2
18,Margarita,15,3502,4266,6103,764,2601,764,2
19,Martini,30,4573,5457,6387,884,1814,884,1
14,Margarita,15,3753,4563,6407,810,2654,810,2
22,Tequila shot,20,5527,6412,6432,885,905,885,0
4,Bloody Mary,10,3849,4669,6519,820,2670,820,2
15,Gin and Tonic,10,4880,5770,6676,890,1796,890,1
29,Red Wine,25,5976,6752,6777,776,801,776,0
6,Vodka shot,20,6017,6818,6838,801,821,801,0
1,Pina Colada,10,3523,4301,6925,778,3402,778,3
7,Pina Colada,10,3595,4417,6940,822,3345,822,3
10,Gin and Tonic,10,5380,6179,6991,799,1611,799,1
13,Cosmopolitan,5,4532,5351,7037,819,2505,819,2
20,Cosmopolitan,5,4547,5422,7083,875,2536,875,2
22,Beer,25,6436,7123,7148,687,712,687,0
24,B52,20,1201,1972,7174,771,5973,771,6
19,Red Wine,25,6497,7215,7240,718,743,718,0
25,Mojito,15,4859,5735,7367,876,2508,876,2
11,Martini,30,6001,6783,7544,782,1543,782,1
6,Vodka shot,20,6842,7549,7570,707,728,707,0
12,Cosmopolitan,5,5138,6012,7580,874,2442,874,2
7,Tequila shot,20,7060,7727,7747,667,687,667,0
21,Margarita,15,5415,6250,7768,835,2353,835,2
13,Vodka shot,20,7087,7773,7793,686,706,686,0
23,Bloody Mary,10,5774,6630,8092,856,2318,856,2
17,Mojito,15,5909,6681,8148,772,2239,772,2
6,Cider,25,7573,8224,8250,651,677,651,0
27,Cosmopolitan,5,6082,6879,8260,797,2178,797,2
29,Gin and Tonic,10,6928,7621,8311,693,1383,693,1
18,Margarita,15,6183,6945,8367,762,2184,762,2
28,Bloody Mary,10,6233,6996,8382,763,2149,763,2
13,Beer,25,7796,8387,8413,591,617,591,0
8,Pina Colada,10,5466,6321,8428,855,2962,855,3
14,Margarita,15,6487,7179,8555,692,2068,692,2
3,B52,20,2965,3779,8616,814,5651,814,6
26,B52,20,3177,3902,8641,725,5464,725,6
0,B52,20,3182,3937,8667,755,5485,755,6
4,Mojito,15,6669,7407,8687,738,2018,738,2
25,Gin and Tonic,10,7477,8153,8703,676,1226,676,1
17,Cider,25,8259,8779,8804,520,545,520,0
12,Martini,30,7630,8265,8840,635,1210,635,1
20,Bloody Mary,10,7133,7834,9032,701,1899,701,2
28,Beer,25,8532,9038,9063,506,531,506,0
24,Margarita,15,7184,7869,9083,685,1899,685,2
22,Cosmopolitan,5,7249,7940,9129,691,1880,691,2
0,Tequila shot,20,8677,9241,9261,564,584,564,0
23,Draft Beer,20,8243,8744,9321,501,1078,501,1
25,Beer,25,8813,9327,9352,514,539,514,0
29,Draft Beer,20,8421,8916,9448,495,1027,495,1
18,Draft Beer,20,8447,8951,9474,504,1027,504,1
21,Mojito,15,7848,8433,9494,585,1646,585,2
24,Beer,25,9163,9535,9560,372,397,372,0
3,Draft Beer,20,8626,9134,9586,508,960,508,1
26,Martini,30,8652,9205,9657,553,1005,553,1
16,B52,20,5052,5911,9682,859,4630,859,6
11,Pina Colada,10,7654,8316,9769,662,2115,662,3
21,Beer,25,9605,9845,9870,240,265,240,0
14,Mojito,15,8635,9170,9891,535,1256,535,2
24,Vodka shot,20,9661,9896,9916,235,255,235,0
27,Pina Colada,10,8310,8845,10003,535,1693,535,3
8,Pina Colada,10,8549,9088,10089,539,1540,539,3
18,Martini,30,9574,9810,10124,236,550,236,1
24,Cider,25,9919,10130,10155,211,236,211,0
3,Martini,30,9686,9921,10190,235,504,235,1
26,Martini,30,9767,10043,10297,276,530,276,1
23,Pina Colada,10,9422,9723,10347,301,925,301,3
3,Martini,30,10300,10353,10454,53,154,53,1
26,Draft Beer,20,10407,10459,10550,52,143,52,1
16,B52,20,9692,9957,10611,265,919,265,6
16,Margarita,15,10621,10622,10708,1,87,1,2
