PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,0,1,26,1,26,1,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
1,Tequila shot,20,175,231,251,56,76,56,0
0,Bloody Mary,70,176,256,326,80,150,80,0
4,White Wine,25,200,332,357,132,157,132,0
2,Martini,60,225,442,503,217,278,217,0
5,Red Wine,25,250,508,533,258,283,258,0
1,Martini,60,254,538,598,284,344,284,0
6,Beer,25,300,604,630,304,330,304,0
7,Beer,25,350,635,660,285,310,285,0
8,Gin and Tonic,40,400,665,706,265,306,265,0
3,B52,50,150,150,761,0,611,0,2
9,Mojito,75,450,766,842,316,392,316,0
0,Margarita,75,477,847,922,370,445,370,0
10,Beer,25,500,927,953,427,453,427,0
4,Gin and Tonic,40,507,958,998,451,491,451,0
11,Tequila shot,20,550,1003,1024,453,474,453,0
13,White Wine,25,650,1190,1215,540,565,540,0
14,Margarita,75,700,1301,1376,601,676,601,0
1,Cider,25,709,1382,1407,673,698,673,0
6,Martini,60,730,1412,1473,682,743,682,0
15,Gin and Tonic,40,750,1478,1518,728,768,728,0
7,Bloody Mary,70,761,1524,1594,763,833,763,0
16,Draft Beer,50,800,1680,1730,880,930,880,0
8,Gin and Tonic,40,816,1735,1776,919,960,919,0
17,Bloody Mary,70,850,1781,1851,931,1001,931,0
18,Gin and Tonic,40,900,1857,1897,957,997,957,0
19,White Wine,25,950,1902,1927,952,977,952,0
9,White Wine,25,952,1933,1958,981,1006,981,0
20,Beer,25,1000,1963,1988,963,988,963,0
0,Beer,25,1003,1994,2019,991,1016,991,0
11,Mojito,75,1027,2024,2099,997,1072,997,0
22,Cosmopolitan,65,1100,2266,2331,1166,1231,1166,0
12,Pina Colada,25,600,1029,2362,429,1762,429,1
23,Bloody Mary,70,1150,2448,2518,1298,1368,1298,0
24,Martini,60,1200,2604,2664,1404,1464,1404,0
25,Draft Beer,50,1250,2669,2720,1419,1470,1419,0
5,Pina Colada,25,683,1220,2750,537,2067,537,1
26,White Wine,25,1300,2755,2781,1455,1481,1455,0
27,Cosmopolitan,65,1350,2786,2851,1436,1501,1436,0
13,Draft Beer,50,1366,2857,2907,1491,1541,1491,0
28,White Wine,25,1400,2912,2937,1512,1537,1512,0
29,Draft Beer,50,1450,2942,2993,1492,1543,1492,0
6,White Wine,25,1583,3159,3184,1576,1601,1576,0
15,Martini,60,1629,3190,3250,1561,1621,1561,0
3,Pina Colada,25,772,1599,3280,827,2508,827,1
7,Vodka shot,20,1744,3286,3306,1542,1562,1542,0
16,White Wine,25,1831,3311,3336,1480,1505,1480,0
8,Bloody Mary,70,1886,3341,3412,1455,1526,1455,0
18,Red Wine,25,2007,3497,3523,1490,1516,1490,0
19,Gin and Tonic,40,2078,3528,3568,1450,1490,1450,0
20,Cider,25,2089,3574,3599,1485,1510,1485,0
9,Draft Beer,50,2108,3604,3654,1496,1546,1496,0
21,Pina Colada,25,1050,2105,3765,1055,2715,1055,1
11,Beer,25,2210,3771,3796,1561,1586,1561,0
10,Pina Colada,25,1053,2185,3827,1132,2774,1132,1
22,Vodka shot,20,2382,3832,3852,1450,1470,1450,0
2,B52,50,613,1109,4068,496,3455,496,2
24,Martini,60,2775,4154,4215,1379,1440,1379,0
25,Red Wine,25,2820,4220,4245,1400,1425,1400,0
5,Tequila shot,20,2871,4250,4271,1379,1400,1379,0
27,Cosmopolitan,65,2902,4276,4341,1374,1439,1374,0
26,Bloody Mary,70,2931,4347,4417,1416,1486,1416,0
13,Margarita,75,3007,4422,4497,1415,1490,1415,0
14,Pina Colada,25,1457,2998,4528,1541,3071,1541,1
29,Red Wine,25,3093,4614,4639,1521,1546,1521,0
1,Pina Colada,25,1507,3079,4669,1572,3162,1572,1
6,Martini,60,3335,4755,4816,1420,1481,1420,0
15,Margarita,75,3360,4821,4896,1461,1536,1461,0
3,Bloody Mary,70,3401,4902,4972,1501,1571,1501,0
16,White Wine,25,3487,4977,5002,1490,1515,1490,0
17,Pina Colada,25,2002,3417,5033,1415,3031,1415,1
8,Cider,25,3562,5038,5063,1476,1501,1476,0
18,Tequila shot,20,3673,5069,5089,1396,1416,1396,0
19,Red Wine,25,3679,5094,5119,1415,1440,1415,0
20,Martini,60,3699,5125,5185,1426,1486,1426,0
9,Beer,25,3755,5270,5295,1515,1540,1515,0
22,Draft Beer,50,3855,5300,5351,1445,1496,1445,0
21,Cider,25,3886,5356,5381,1470,1495,1470,0
11,Cosmopolitan,65,3896,5386,5452,1490,1556,1490,0
4,B52,50,1109,2367,5507,1258,4398,1258,2
10,Cosmopolitan,65,3947,5512,5578,1565,1631,1565,0
2,Martini,60,4079,5663,5724,1584,1645,1584,0
5,Red Wine,25,4274,5809,5835,1535,1561,1535,0
24,Mojito,75,4325,5840,5915,1515,1590,1515,0
27,Gin and Tonic,40,4392,5920,5961,1528,1569,1528,0
25,Cider,25,4395,5966,5991,1571,1596,1571,0
26,Tequila shot,20,4567,5996,6016,1429,1449,1429,0
28,Pina Colada,25,3088,4533,6127,1445,3039,1445,1
14,Cider,25,4648,6132,6158,1484,1510,1484,0
7,Pina Colada,25,3309,4675,6188,1366,2879,1366,1
29,Cosmopolitan,65,4789,6193,6258,1404,1469,1404,0
6,Gin and Tonic,40,4926,6264,6304,1338,1378,1338,0
15,Margarita,75,4977,6309,6384,1332,1407,1332,0
3,Tequila shot,20,5122,6470,6490,1348,1368,1348,0
16,Bloody Mary,70,5153,6495,6565,1342,1412,1342,0
17,Mojito,75,5153,6571,6646,1418,1493,1418,0
8,Red Wine,25,5164,6651,6676,1487,1512,1487,0
0,B52,50,2119,3660,6732,1541,4613,1541,2
19,Martini,60,5270,6737,6797,1467,1527,1467,0
20,Vodka shot,20,5295,6803,6823,1508,1528,1508,0
9,Cosmopolitan,65,5396,6828,6893,1432,1497,1432,0
22,Margarita,75,5451,6898,6974,1447,1523,1447,0
21,Bloody Mary,70,5481,6979,7049,1498,1568,1498,0
11,Beer,25,5502,7054,7079,1552,1577,1552,0
4,Margarita,75,5518,7085,7160,1567,1642,1567,0
10,Red Wine,25,5628,7165,7190,1537,1562,1537,0
12,B52,50,2482,3938,7246,1456,4764,1456,2
23,B52,50,2669,4074,7301,1405,4632,1405,2
2,Mojito,75,5834,7306,7382,1472,1548,1472,0
5,Vodka shot,20,5985,7387,7407,1402,1422,1402,0
26,Gin and Tonic,40,6020,7412,7453,1392,1433,1392,0
24,Tequila shot,20,6025,7458,7478,1433,1453,1433,0
27,Vodka shot,20,6071,7483,7503,1412,1432,1412,0
25,Bloody Mary,70,6091,7508,7579,1417,1488,1417,0
28,Margarita,75,6247,7664,7740,1417,1493,1417,0
14,Cosmopolitan,65,6258,7745,7810,1487,1552,1487,0
7,Gin and Tonic,40,6308,7815,7855,1507,1547,1507,0
29,Cider,25,6308,7861,7886,1553,1578,1553,0
15,Martini,60,6465,7891,7951,1426,1486,1426,0
18,Pina Colada,25,5092,6389,7981,1297,2889,1297,1
16,Beer,25,6716,8067,8092,1351,1376,1351,0
17,Mojito,75,6756,8097,8173,1341,1417,1341,0
20,Draft Beer,50,6826,8178,8228,1352,1402,1352,0
19,Cider,25,6908,8233,8259,1325,1351,1325,0
21,Draft Beer,50,7199,8344,8394,1145,1195,1145,0
4,Draft Beer,50,7240,8400,8450,1160,1210,1160,0
12,Beer,25,7256,8455,8480,1199,1224,1199,0
10,Draft Beer,50,7341,8566,8616,1225,1275,1225,0
24,Mojito,75,7481,8621,8696,1140,1215,1140,0
27,Martini,60,7507,8702,8762,1195,1255,1195,0
26,Tequila shot,20,7563,8767,8787,1204,1224,1204,0
13,B52,50,4578,6022,8842,1444,4264,1444,2
25,Beer,25,7729,8848,8873,1119,1144,1119,0
28,Beer,25,7820,8878,8903,1058,1083,1058,0
29,Martini,60,7986,8988,9048,1002,1062,1002,0
3,Pina Colada,25,6493,7986,9079,1493,2586,1493,1
18,Beer,25,8102,9084,9109,982,1007,982,0
17,Vodka shot,20,8283,9114,9134,831,851,831,0
22,Pina Colada,25,7054,8264,9164,1210,2110,1210,1
21,Martini,60,8495,9169,9230,674,735,674,0
23,Pina Colada,25,7312,8485,9260,1173,1948,1173,1
13,Martini,60,8853,9345,9406,492,553,492,0
14,Pina Colada,25,7860,8908,9436,1048,1576,1048,1
28,Cider,25,9003,9441,9466,438,463,438,0
23,Martini,60,9380,9552,9612,172,232,172,0
12,B52,50,8581,9265,9667,684,1086,684,2
12,Draft Beer,50,9678,9678,9728,0,50,0,0
23,Margarita,75,9722,9733,9809,11,87,11,0
